domain_name,target_series,stage_order,forecast_stage,target_period,selected_model,variant,forecast_date,actual_release_date,point_forecast,actual,prior_observable_error_count,calibration_window_count,interval_half_width,lower_80,upper_80,interval_width,interval_covered,violation,interval_score
Inflation,PCEPILFE,3,month_end,2026-03,Inflation Bridge Ridge,long_memory,2026-03-31,2026-04-30,4.0625503243951897,3.5138300728842609,72,48,1.7965498336616799,2.2660004907335098,5.8591001580568696,3.5930996673233597,1,0,3.5930996673233597
Inflation,PCEPILFE,4,pre_release,2026-03,Inflation Bridge Ridge,short_memory,2026-04-29,2026-04-30,4.0657179490848252,3.5138300728842609,73,48,1.4032984206813195,2.6624195284035057,5.4690163697661447,2.806596841362639,1,0,2.806596841362639
Inflation,PCEPILFE,4,pre_release,2026-03,Inflation Bridge Ridge,long_memory,2026-04-29,2026-04-30,4.0657179490848252,3.5138300728842609,73,48,1.6426340843108491,2.4230838647739761,5.7083520333956743,3.2852681686216982,1,0,3.2852681686216982
Inflation,PCEPILFE,1,month_open,2026-04,Inflation Bridge Ridge,short_memory,2026-04-01,2026-05-28,4.3950633820813962,2.8638636343949031,69,48,1.8418876301223368,2.5531757519590594,6.2369510122037326,3.6837752602446736,1,0,3.6837752602446732
Inflation,PCEPILFE,1,month_open,2026-04,Inflation Bridge Ridge,long_memory,2026-04-01,2026-05-28,4.3950633820813962,2.8638636343949031,69,48,2.0814282786934148,2.3136351033879814,6.4764916607748111,4.1628565573868297,1,0,4.1628565573868297
Inflation,PCEPILFE,2,mid_month,2026-04,Inflation Ridge-AR Ensemble,short_memory,2026-04-15,2026-05-28,3.8958184845701433,2.8638636343949031,71,48,1.8148676119362825,2.0809508726338608,5.7106860965064259,3.6297352238725651,1,0,3.6297352238725651
Inflation,PCEPILFE,2,mid_month,2026-04,Inflation Ridge-AR Ensemble,long_memory,2026-04-15,2026-05-28,3.8958184845701433,2.8638636343949031,71,48,1.937122333599826,1.9586961509703174,5.8329408181699698,3.874244667199652,1,0,3.8742446671996524
Inflation,PCEPILFE,3,month_end,2026-04,Inflation Bridge Ridge,short_memory,2026-04-30,2026-05-28,3.9789096126599532,2.8638636343949031,73,48,1.4455720373700118,2.5333375752899414,5.4244816500299651,2.8911440747400237,1,0,2.8911440747400237
Inflation,PCEPILFE,3,month_end,2026-04,Inflation Bridge Ridge,long_memory,2026-04-30,2026-05-28,3.9789096126599532,2.8638636343949031,73,48,1.6583959008470366,2.3205137118129167,5.6373055135069894,3.3167918016940732,1,0,3.3167918016940727
Inflation,PCEPILFE,4,pre_release,2026-04,Inflation Bridge Ridge,short_memory,2026-05-27,2026-05-28,4.0360721779644928,2.8638636343949031,74,48,1.4032984206813195,2.6327737572831733,5.4393705986458123,2.806596841362639,1,0,2.806596841362639
Inflation,PCEPILFE,4,pre_release,2026-04,Inflation Bridge Ridge,long_memory,2026-05-27,2026-05-28,4.0360721779644928,2.8638636343949031,74,48,1.6426340843108491,2.3934380936536437,5.6787062622753419,3.2852681686216982,1,0,3.2852681686216982
Inflation,PCEPILFE,1,month_open,2026-05,Inflation Bridge Ridge,short_memory,2026-05-01,2026-06-25,3.5895634338275446,3.834474232723295,71,48,1.8008631800939701,1.7887002537335746,5.3904266139215142,3.6017263601879401,1,0,3.6017263601879397
Inflation,PCEPILFE,1,month_open,2026-05,Inflation Bridge Ridge,long_memory,2026-05-01,2026-06-25,3.5895634338275446,3.834474232723295,71,48,1.8418876301223368,1.7476758037052078,5.431451063949881,3.6837752602446736,1,0,3.6837752602446732
Inflation,PCEPILFE,2,mid_month,2026-05,Inflation Ridge-AR Ensemble,short_memory,2026-05-15,2026-06-25,3.458278550263667,3.834474232723295,72,48,1.8148676119362825,1.6434109383273845,5.27314616219995,3.6297352238725651,1,0,3.6297352238725655
Inflation,PCEPILFE,2,mid_month,2026-05,Inflation Ridge-AR Ensemble,long_memory,2026-05-15,2026-06-25,3.458278550263667,3.834474232723295,72,48,1.937122333599826,1.521156216663841,5.395400883863493,3.874244667199652,1,0,3.874244667199652
Inflation,PCEPILFE,3,month_end,2026-05,Inflation Bridge Ridge,short_memory,2026-05-31,2026-06-25,3.6571152667319788,3.834474232723295,75,48,1.4455720373700118,2.211543229361967,5.1026873041019911,2.8911440747400237,1,0,2.8911440747400241
Inflation,PCEPILFE,3,month_end,2026-05,Inflation Bridge Ridge,long_memory,2026-05-31,2026-06-25,3.6571152667319788,3.834474232723295,75,48,1.4455720373700118,2.211543229361967,5.1026873041019911,2.8911440747400237,1,0,2.8911440747400241
Inflation,PCEPILFE,4,pre_release,2026-05,Inflation Bridge Ridge,short_memory,2026-06-24,2026-06-25,3.6352235273080096,3.834474232723295,75,48,1.4032984206813195,2.2319251066266901,5.0385219479893291,2.806596841362639,1,0,2.806596841362639
Inflation,PCEPILFE,4,pre_release,2026-05,Inflation Bridge Ridge,long_memory,2026-06-24,2026-06-25,3.6352235273080096,3.834474232723295,75,48,1.4969689417778738,2.1382545855301358,5.1321924690858829,2.9939378835557475,1,0,2.9939378835557471
Labour,CES0500000003,1,month_open,2023-02,Labour Bridge Ridge,short_memory,2023-02-01,2023-03-10,3.4107633483847253,2.9046912821033999,67,48,3.1594713018205614,0.25129204656416393,6.5702346502052862,6.3189426036411227,1,0,6.3189426036411227
Labour,CES0500000003,1,month_open,2023-02,Labour Bridge Ridge,long_memory,2023-02-01,2023-03-10,3.4107633483847253,2.9046912821033999,67,48,3.9284973849166249,-0.51773403653189964,7.3392607333013498,7.8569947698332498,1,0,7.8569947698332498
Labour,CES0500000003,2,after_week_1,2023-02,Labour Bridge Ridge,short_memory,2023-02-07,2023-03-10,2.8277355698790703,2.9046912821033999,68,48,3.0845500821910576,-0.25681451231198738,5.9122856520701284,6.1691001643821153,1,0,6.1691001643821153
Labour,CES0500000003,2,after_week_1,2023-02,Labour Bridge Ridge,long_memory,2023-02-07,2023-03-10,2.8277355698790703,2.9046912821033999,68,48,3.7244619813218591,-0.89672641144278886,6.5521975512009298,7.4489239626437183,1,0,7.4489239626437183
Labour,CES0500000003,3,after_week_2,2023-02,Labour Bridge Ridge,short_memory,2023-02-14,2023-03-10,2.8611715090271082,2.9046912821033999,69,48,2.9338077474121356,-0.072636238385027418,5.7949792564392437,5.8676154948242711,1,0,5.8676154948242711
Labour,CES0500000003,3,after_week_2,2023-02,Labour Bridge Ridge,long_memory,2023-02-14,2023-03-10,2.8611715090271082,2.9046912821033999,69,48,4.1963307724884169,-1.3351592634613088,7.0575022815155251,8.3926615449768338,1,0,8.3926615449768338
Labour,CES0500000003,4,month_end,2023-02,Labour Equal-Weight Ensemble,short_memory,2023-02-28,2023-03-10,3.0633886184552463,2.9046912821033999,69,48,2.8207910499790136,0.24259756847623271,5.8841796684342604,5.6415820999580273,1,0,5.6415820999580273
Labour,CES0500000003,4,month_end,2023-02,Labour Equal-Weight Ensemble,long_memory,2023-02-28,2023-03-10,3.0633886184552463,2.9046912821033999,69,48,4.2003511551055057,-1.1369625366502594,7.2637397735607525,8.4007023102110114,1,0,8.4007023102110114
Labour,CES0500000003,5,pre_employment_report,2023-02,Labour Equal-Weight Ensemble,short_memory,2023-03-09,2023-03-10,3.1515956996831029,2.9046912821033999,69,48,2.876537575081545,0.27505812460155799,6.0281332747646479,5.7530751501630899,1,0,5.7530751501630899
Labour,CES0500000003,5,pre_employment_report,2023-02,Labour Equal-Weight Ensemble,long_memory,2023-03-09,2023-03-10,3.1515956996831029,2.9046912821033999,69,48,4.2255928235781059,-1.073997123895003,7.3771885232612089,8.4511856471562119,1,0,8.4511856471562119
Labour,CES0500000003,1,month_open,2023-03,Labour Bridge Ridge,short_memory,2023-03-01,2023-04-07,3.9989564676986471,3.2593953945330156,68,48,2.9709526939953399,1.0280037737033072,6.9699091616939874,5.9419053879906798,1,0,5.9419053879906798
Labour,CES0500000003,1,month_open,2023-03,Labour Bridge Ridge,long_memory,2023-03-01,2023-04-07,3.9989564676986471,3.2593953945330156,68,48,3.9284973849166249,0.070459082782022175,7.9274538526152725,7.8569947698332498,1,0,7.8569947698332498
Labour,CES0500000003,2,after_week_1,2023-03,Labour Bridge Ridge,short_memory,2023-03-07,2023-04-07,3.9770465685541581,3.2593953945330156,68,48,3.0845500821910576,0.89249648636310042,7.0615966507452157,6.1691001643821153,1,0,6.1691001643821153
Labour,CES0500000003,2,after_week_1,2023-03,Labour Bridge Ridge,long_memory,2023-03-07,2023-04-07,3.9770465685541581,3.2593953945330156,68,48,3.7244619813218591,0.25258458723229893,7.7015085498760172,7.4489239626437183,1,0,7.4489239626437183
Labour,CES0500000003,3,after_week_2,2023-03,Labour Bridge Ridge,short_memory,2023-03-14,2023-04-07,4.3777331480532453,3.2593953945330156,70,48,2.3456841696602284,2.0320489783930169,6.7234173177134737,4.6913683393204568,1,0,4.6913683393204568
Labour,CES0500000003,3,after_week_2,2023-03,Labour Bridge Ridge,long_memory,2023-03-14,2023-04-07,4.3777331480532453,3.2593953945330156,70,48,4.1963307724884169,0.18140237556482841,8.5740639205416613,8.3926615449768338,1,0,8.392661544976832
Labour,CES0500000003,4,month_end,2023-03,Labour Equal-Weight Ensemble,short_memory,2023-03-31,2023-04-07,4.0909145018695101,3.2593953945330156,70,48,2.6291099861604059,1.4618045157091042,6.7200244880299156,5.2582199723208118,1,0,5.258219972320811
Labour,CES0500000003,4,month_end,2023-03,Labour Equal-Weight Ensemble,long_memory,2023-03-31,2023-04-07,4.0909145018695101,3.2593953945330156,70,48,4.2003511551055057,-0.10943665323599561,8.2912656569750158,8.4007023102110114,1,0,8.4007023102110114
Labour,CES0500000003,5,pre_employment_report,2023-03,Labour Equal-Weight Ensemble,short_memory,2023-04-06,2023-04-07,4.1378376757135831,3.2593953945330156,70,48,2.5861008367658345,1.5517368389477486,6.7239385124794175,5.1722016735316689,1,0,5.1722016735316689
Labour,CES0500000003,5,pre_employment_report,2023-03,Labour Equal-Weight Ensemble,long_memory,2023-04-06,2023-04-07,4.1378376757135831,3.2593953945330156,70,48,4.2255928235781059,-0.087755147864522876,8.3634304992916881,8.4511856471562119,1,0,8.4511856471562119
Labour,CES0500000003,1,month_open,2023-04,Labour Bridge Ridge,short_memory,2023-04-01,2023-05-05,4.2465068622776432,5.7692418817232749,69,48,2.377301466364905,1.8692053959127382,6.6238083286425482,4.75460293272981,1,0,4.75460293272981
Labour,CES0500000003,1,month_open,2023-04,Labour Bridge Ridge,long_memory,2023-04-01,2023-05-05,4.2465068622776432,5.7692418817232749,69,48,3.9284973849166249,0.31800947736101826,8.1750042471942681,7.8569947698332498,1,0,7.8569947698332498
Labour,CES0500000003,2,after_week_1,2023-04,Labour Bridge Ridge,short_memory,2023-04-07,2023-05-05,4.7457300894052441,5.7692418817232749,69,48,2.3997627139318598,2.3459673754733843,7.1454928033371043,4.7995254278637196,1,0,4.7995254278637205
Labour,CES0500000003,2,after_week_1,2023-04,Labour Bridge Ridge,long_memory,2023-04-07,2023-05-05,4.7457300894052441,5.7692418817232749,69,48,3.7244619813218591,1.021268108083385,8.4701920707271032,7.4489239626437183,1,0,7.4489239626437183
Labour,CES0500000003,3,after_week_2,2023-04,Labour Bridge Ridge,short_memory,2023-04-14,2023-05-05,4.6016604797866218,5.7692418817232749,71,48,2.1856323045844839,2.416028175202138,6.7872927843711057,4.3712646091689678,1,0,4.3712646091689678
Labour,CES0500000003,3,after_week_2,2023-04,Labour Bridge Ridge,long_memory,2023-04-14,2023-05-05,4.6016604797866218,5.7692418817232749,71,48,4.1963307724884169,0.40532970729820494,8.7979912522750396,8.3926615449768338,1,0,8.3926615449768356
Labour,CES0500000003,4,month_end,2023-04,Labour Equal-Weight Ensemble,short_memory,2023-04-30,2023-05-05,4.0560865174452756,5.7692418817232749,71,48,2.6291099861604059,1.4269765312848697,6.6851965036056811,5.2582199723208118,1,0,5.258219972320811
Labour,CES0500000003,4,month_end,2023-04,Labour Equal-Weight Ensemble,long_memory,2023-04-30,2023-05-05,4.0560865174452756,5.7692418817232749,71,48,4.2003511551055057,-0.14426463766023012,8.2564376725507813,8.4007023102110114,1,0,8.4007023102110114
Labour,CES0500000003,5,pre_employment_report,2023-04,Labour Equal-Weight Ensemble,short_memory,2023-05-04,2023-05-05,4.0500160467945312,5.7692418817232749,71,48,2.5861008367658345,1.4639152100286967,6.6361168835603657,5.1722016735316689,1,0,5.1722016735316689
Labour,CES0500000003,5,pre_employment_report,2023-04,Labour Equal-Weight Ensemble,long_memory,2023-05-04,2023-05-05,4.0500160467945312,5.7692418817232749,71,48,4.2255928235781059,-0.17557677678357475,8.2756088703726363,8.4511856471562119,1,0,8.4511856471562119
Labour,CES0500000003,1,month_open,2023-05,Labour Bridge Ridge,short_memory,2023-05-01,2023-06-02,4.5804687238570949,3.9538750762231345,70,48,2.377301466364905,2.2031672574921899,6.9577701902219999,4.75460293272981,1,0,4.75460293272981
Labour,CES0500000003,1,month_open,2023-05,Labour Bridge Ridge,long_memory,2023-05-01,2023-06-02,4.5804687238570949,3.9538750762231345,70,48,3.5439654810705861,1.0365032427865088,8.124434204927681,7.0879309621411721,1,0,7.0879309621411721
Labour,CES0500000003,2,after_week_1,2023-05,Labour Bridge Ridge,short_memory,2023-05-07,2023-06-02,4.0035435537230999,3.9538750762231345,71,48,2.2325352222296058,1.7710083314934941,6.2360787759527057,4.4650704444592115,1,0,4.4650704444592115
Labour,CES0500000003,2,after_week_1,2023-05,Labour Bridge Ridge,long_memory,2023-05-07,2023-06-02,4.0035435537230999,3.9538750762231345,71,48,3.7159773853946438,0.28756616832845605,7.7195209391177437,7.4319547707892877,1,0,7.4319547707892877
Labour,CES0500000003,3,after_week_2,2023-05,Labour Bridge Ridge,short_memory,2023-05-14,2023-06-02,4.0405991092466227,3.9538750762231345,72,48,2.1856323045844839,1.8549668046621388,6.2262314138311066,4.3712646091689678,1,0,4.3712646091689678
Labour,CES0500000003,3,after_week_2,2023-05,Labour Bridge Ridge,long_memory,2023-05-14,2023-06-02,4.0405991092466227,3.9538750762231345,72,48,4.1963307724884169,-0.15573166324179422,8.2369298817350405,8.3926615449768338,1,0,8.3926615449768356
Labour,CES0500000003,4,month_end,2023-05,Labour Equal-Weight Ensemble,short_memory,2023-05-31,2023-06-02,3.6886223017675732,3.9538750762231345,72,48,2.6291099861604059,1.0595123156071673,6.3177322879279796,5.2582199723208118,1,0,5.2582199723208127
Labour,CES0500000003,4,month_end,2023-05,Labour Equal-Weight Ensemble,long_memory,2023-05-31,2023-06-02,3.6886223017675732,3.9538750762231345,72,48,4.2003511551055057,-0.5117288533379325,7.8889734568730789,8.4007023102110114,1,0,8.4007023102110114
Labour,CES0500000003,5,pre_employment_report,2023-05,Labour Equal-Weight Ensemble,short_memory,2023-06-01,2023-06-02,3.6873249924302236,3.9538750762231345,72,48,2.5861008367658345,1.1012241556643891,6.2734258291960581,5.1722016735316689,1,0,5.1722016735316689
Labour,CES0500000003,5,pre_employment_report,2023-05,Labour Equal-Weight Ensemble,long_memory,2023-06-01,2023-06-02,3.6873249924302236,3.9538750762231345,72,48,4.2255928235781059,-0.53826783114788235,7.9129178160083296,8.4511856471562119,1,0,8.4511856471562119
Labour,CES0500000003,1,month_open,2023-06,Labour Bridge Ridge,short_memory,2023-06-01,2023-07-07,4.4799372160896898,4.2959473088599154,71,48,2.377301466364905,2.1026357497247847,6.8572386824545948,4.75460293272981,1,0,4.75460293272981
Labour,CES0500000003,1,month_open,2023-06,Labour Bridge Ridge,long_memory,2023-06-01,2023-07-07,4.4799372160896898,4.2959473088599154,71,48,3.5439654810705861,0.93597173501910369,8.0239026971602758,7.0879309621411721,1,0,7.0879309621411721
Labour,CES0500000003,2,after_week_1,2023-06,Labour Bridge Ridge,short_memory,2023-06-07,2023-07-07,4.2293816754062146,4.2959473088599154,72,48,2.2325352222296058,1.9968464531766088,6.4619168976358203,4.4650704444592115,1,0,4.4650704444592115
Labour,CES0500000003,2,after_week_1,2023-06,Labour Bridge Ridge,long_memory,2023-06-07,2023-07-07,4.2293816754062146,4.2959473088599154,72,48,3.7159773853946438,0.51340429001157073,7.9453590608008584,7.4319547707892877,1,0,7.4319547707892877
Labour,CES0500000003,3,after_week_2,2023-06,Labour Bridge Ridge,short_memory,2023-06-14,2023-07-07,4.2701582480648703,4.2959473088599154,73,48,2.1856323045844839,2.0845259434803864,6.4557905526493542,4.3712646091689678,1,0,4.3712646091689678
Labour,CES0500000003,3,after_week_2,2023-06,Labour Bridge Ridge,long_memory,2023-06-14,2023-07-07,4.2701582480648703,4.2959473088599154,73,48,3.9383418990218995,0.33181634904297086,8.2085001470867702,7.8766837980437989,1,0,7.8766837980437998
Labour,CES0500000003,4,month_end,2023-06,Labour Equal-Weight Ensemble,short_memory,2023-06-30,2023-07-07,3.8743132343918241,4.2959473088599154,73,48,1.7361385434193752,2.1381746909724488,5.6104517778111997,3.4722770868387505,1,0,3.4722770868387509
Labour,CES0500000003,4,month_end,2023-06,Labour Equal-Weight Ensemble,long_memory,2023-06-30,2023-07-07,3.8743132343918241,4.2959473088599154,73,48,4.0787985212328204,-0.20448528684099632,7.9531117556246445,8.1575970424656408,1,0,8.1575970424656408
Labour,CES0500000003,5,pre_employment_report,2023-06,Labour Equal-Weight Ensemble,short_memory,2023-07-06,2023-07-07,3.6712446280232953,4.2959473088599154,73,48,1.7361385434193752,1.9351060846039201,5.407383171442671,3.4722770868387505,1,0,3.4722770868387509
Labour,CES0500000003,5,pre_employment_report,2023-06,Labour Equal-Weight Ensemble,long_memory,2023-07-06,2023-07-07,3.6712446280232953,4.2959473088599154,73,48,4.1813924637261106,-0.5101478357028153,7.8526370917494059,8.3627849274522212,1,0,8.3627849274522212
Labour,CES0500000003,1,month_open,2023-07,Labour Bridge Ridge,short_memory,2023-07-01,2023-08-04,4.7911352992133862,4.9896121783962855,72,48,1.574816518680703,3.2163187805326832,6.3659518178940893,3.1496330373614061,1,0,3.1496330373614061
Labour,CES0500000003,1,month_open,2023-07,Labour Bridge Ridge,long_memory,2023-07-01,2023-08-04,4.7911352992133862,4.9896121783962855,72,48,3.5439654810705861,1.2471698181428001,8.3351007802839732,7.0879309621411721,1,0,7.087930962141173
Labour,CES0500000003,2,after_week_1,2023-07,Labour Bridge Ridge,short_memory,2023-07-07,2023-08-04,5.3128796926531132,4.9896121783962855,72,48,2.2325352222296058,3.0803444704235075,7.545414914882719,4.4650704444592115,1,0,4.4650704444592115
Labour,CES0500000003,2,after_week_1,2023-07,Labour Bridge Ridge,long_memory,2023-07-07,2023-08-04,5.3128796926531132,4.9896121783962855,72,48,3.7159773853946438,1.5969023072584694,9.0288570780477571,7.4319547707892877,1,0,7.4319547707892877
Labour,CES0500000003,3,after_week_2,2023-07,Labour Bridge Ridge,short_memory,2023-07-14,2023-08-04,5.3861473407917533,4.9896121783962855,74,48,1.3529654369581872,4.0331819038335661,6.7391127777499404,2.7059308739163743,1,0,2.7059308739163743
Labour,CES0500000003,3,after_week_2,2023-07,Labour Bridge Ridge,long_memory,2023-07-14,2023-08-04,5.3861473407917533,4.9896121783962855,74,48,3.9383418990218995,1.4478054417698538,9.3244892398136532,7.8766837980437989,1,0,7.8766837980437998
Labour,CES0500000003,4,month_end,2023-07,Labour Equal-Weight Ensemble,short_memory,2023-07-31,2023-08-04,4.1549715728036043,4.9896121783962855,74,48,1.7131553642779993,2.441816208525605,5.8681269370816036,3.4263107285559986,1,0,3.4263107285559986
Labour,CES0500000003,4,month_end,2023-07,Labour Equal-Weight Ensemble,long_memory,2023-07-31,2023-08-04,4.1549715728036043,4.9896121783962855,74,48,4.0787985212328204,0.076173051570783912,8.2337700940364247,8.1575970424656408,1,0,8.1575970424656408
Labour,CES0500000003,5,pre_employment_report,2023-07,Labour Equal-Weight Ensemble,short_memory,2023-08-03,2023-08-04,4.3765555801060598,4.9896121783962855,74,48,1.7192258349287437,2.6573297451773161,6.0957814150348035,3.4384516698574874,1,0,3.4384516698574874
Labour,CES0500000003,5,pre_employment_report,2023-07,Labour Equal-Weight Ensemble,long_memory,2023-08-03,2023-08-04,4.3765555801060598,4.9896121783962855,74,48,4.1813924637261106,0.19516311637994921,8.5579480438321696,8.3627849274522212,1,0,8.3627849274522212
Labour,CES0500000003,1,month_open,2023-08,Labour Bridge Ridge,short_memory,2023-08-01,2023-09-01,4.1377861407582568,2.8419196231345367,73,48,1.5227350194456317,2.6150511213126251,5.6605211602038885,3.0454700388912634,1,0,3.0454700388912634
Labour,CES0500000003,1,month_open,2023-08,Labour Bridge Ridge,long_memory,2023-08-01,2023-09-01,4.1377861407582568,2.8419196231345367,73,48,3.5439654810705861,0.59382065968767073,7.6817516218288429,7.0879309621411721,1,0,7.0879309621411721
Labour,CES0500000003,2,after_week_1,2023-08,Labour Bridge Ridge,short_memory,2023-08-07,2023-09-01,4.2877442087518665,2.8419196231345367,74,48,1.2369951720980006,3.0507490366538659,5.5247393808498675,2.4739903441960012,0,1,4.5622844793892927
Labour,CES0500000003,2,after_week_1,2023-08,Labour Bridge Ridge,long_memory,2023-08-07,2023-09-01,4.2877442087518665,2.8419196231345367,74,48,3.5767725606780925,0.710971648073774,7.8645167694299589,7.1535451213561849,1,0,7.1535451213561849
Labour,CES0500000003,3,after_week_2,2023-08,Labour Bridge Ridge,short_memory,2023-08-14,2023-09-01,4.3343772081684131,2.8419196231345367,75,48,1.2752658000742163,3.0591114080941968,5.6096430082426298,2.5505316001484326,0,1,4.7224494497450333
Labour,CES0500000003,3,after_week_2,2023-08,Labour Bridge Ridge,long_memory,2023-08-14,2023-09-01,4.3343772081684131,2.8419196231345367,75,48,3.4535703024998634,0.88080690566854969,7.7879475106682765,6.9071406049997268,1,0,6.9071406049997268
Labour,CES0500000003,4,month_end,2023-08,Labour Equal-Weight Ensemble,short_memory,2023-08-31,2023-09-01,3.8128378525933848,2.8419196231345367,75,48,1.7131553642779993,2.0996824883153855,5.5259932168713846,3.4263107285559986,1,0,3.4263107285559991
Labour,CES0500000003,4,month_end,2023-08,Labour Equal-Weight Ensemble,long_memory,2023-08-31,2023-09-01,3.8128378525933848,2.8419196231345367,75,48,3.8684115638023902,-0.055573711209005339,7.681249416395775,7.7368231276047803,1,0,7.7368231276047803
Labour,CES0500000003,5,pre_employment_report,2023-08,Labour Equal-Weight Ensemble,short_memory,2023-08-31,2023-09-01,3.8128378525933848,2.8419196231345367,75,48,1.7192258349287437,2.0936120176646411,5.532063687522129,3.4384516698574874,1,0,3.4384516698574878
Labour,CES0500000003,5,pre_employment_report,2023-08,Labour Equal-Weight Ensemble,long_memory,2023-08-31,2023-09-01,3.8128378525933848,2.8419196231345367,75,48,3.8771117722474386,-0.064273919654053824,7.689949624840823,7.7542235444948773,1,0,7.7542235444948773
Labour,CES0500000003,1,month_open,2023-09,Labour Bridge Ridge,short_memory,2023-09-01,2023-10-06,5.4220544460165838,2.4819036768708003,74,48,1.5227350194456317,3.8993194265709521,6.9447894654622155,3.0454700388912634,0,1,17.219627535892783
Labour,CES0500000003,1,month_open,2023-09,Labour Bridge Ridge,long_memory,2023-09-01,2023-10-06,5.4220544460165838,2.4819036768708003,74,48,3.5163947512172964,1.9056596947992874,8.9384491972338793,7.0327895024345928,1,0,7.0327895024345919
Labour,CES0500000003,2,after_week_1,2023-09,Labour Bridge Ridge,short_memory,2023-09-07,2023-10-06,5.3594288986351373,2.4819036768708003,75,48,1.4458245856173297,3.9136043130178075,6.805253484252467,2.8916491712346595,0,1,17.208655532704732
Labour,CES0500000003,2,after_week_1,2023-09,Labour Bridge Ridge,long_memory,2023-09-07,2023-10-06,5.3594288986351373,2.4819036768708003,75,48,3.5767725606780925,1.7826563379570448,8.9362014593132297,7.1535451213561849,1,0,7.1535451213561849
Labour,CES0500000003,3,after_week_2,2023-09,Labour Bridge Ridge,short_memory,2023-09-14,2023-10-06,5.3155740159421079,2.4819036768708003,76,48,1.4924575850338764,3.8231164309082315,6.8080316009759843,2.9849151700677528,0,1,16.397042710442065
Labour,CES0500000003,3,after_week_2,2023-09,Labour Bridge Ridge,long_memory,2023-09-14,2023-10-06,5.3155740159421079,2.4819036768708003,76,48,3.4535703024998634,1.8620037134422445,8.7691443184419704,6.9071406049997268,1,0,6.9071406049997259
Labour,CES0500000003,4,month_end,2023-09,Labour Equal-Weight Ensemble,short_memory,2023-09-30,2023-10-06,4.1830026768001822,2.4819036768708003,76,48,1.7131553642779993,2.4698473125221829,5.8961580410781815,3.4263107285559986,1,0,3.4263107285559986
Labour,CES0500000003,4,month_end,2023-09,Labour Equal-Weight Ensemble,long_memory,2023-09-30,2023-10-06,4.1830026768001822,2.4819036768708003,76,48,3.8684115638023902,0.31459111299779208,8.0514142406025719,7.7368231276047803,1,0,7.7368231276047794
Labour,CES0500000003,5,pre_employment_report,2023-09,Labour Equal-Weight Ensemble,short_memory,2023-10-05,2023-10-06,4.087544555578364,2.4819036768708003,76,48,1.7192258349287437,2.3683187206496203,5.8067703905071077,3.4384516698574874,1,0,3.4384516698574874
Labour,CES0500000003,5,pre_employment_report,2023-09,Labour Equal-Weight Ensemble,long_memory,2023-10-05,2023-10-06,4.087544555578364,2.4819036768708003,76,48,3.8771117722474386,0.21043278333092541,7.9646563278258027,7.7542235444948773,1,0,7.7542235444948773
Labour,CES0500000003,1,month_open,2023-10,Labour Bridge Ridge,short_memory,2023-10-01,2023-11-03,4.3333774893569128,2.473134984027503,75,48,1.5227350194456317,2.8106424699112811,5.8561125088025445,3.0454700388912634,0,1,6.4205448977290445
Labour,CES0500000003,1,month_open,2023-10,Labour Bridge Ridge,long_memory,2023-10-01,2023-11-03,4.3333774893569128,2.473134984027503,75,48,3.5163947512172964,0.81698273813961642,7.8497722405742092,7.0327895024345928,1,0,7.0327895024345928
Labour,CES0500000003,2,after_week_1,2023-10,Labour Bridge Ridge,short_memory,2023-10-07,2023-11-03,4.3551531835149015,2.473134984027503,76,48,2.3997627139318598,1.9553904695830417,6.7549158974467609,4.7995254278637196,1,0,4.7995254278637187
Labour,CES0500000003,2,after_week_1,2023-10,Labour Bridge Ridge,long_memory,2023-10-07,2023-11-03,4.3551531835149015,2.473134984027503,76,48,3.4883905106648454,0.86676267285005615,7.843543694179747,6.9767810213296908,1,0,6.9767810213296908
Labour,CES0500000003,3,after_week_2,2023-10,Labour Bridge Ridge,short_memory,2023-10-14,2023-11-03,4.4201485844702617,2.473134984027503,77,48,2.1856323045844839,2.2345162798857778,6.6057808890547456,4.3712646091689678,1,0,4.3712646091689678
Labour,CES0500000003,3,after_week_2,2023-10,Labour Bridge Ridge,long_memory,2023-10-14,2023-11-03,4.4201485844702617,2.473134984027503,77,48,3.4535703024998634,0.9665782819703983,7.8737188869701251,6.9071406049997268,1,0,6.9071406049997268
Labour,CES0500000003,4,month_end,2023-10,Labour Equal-Weight Ensemble,short_memory,2023-10-31,2023-11-03,3.8534355012884376,2.473134984027503,77,48,1.7131553642779993,2.1402801370104383,5.5665908655664369,3.4263107285559986,1,0,3.4263107285559986
Labour,CES0500000003,4,month_end,2023-10,Labour Equal-Weight Ensemble,long_memory,2023-10-31,2023-11-03,3.8534355012884376,2.473134984027503,77,48,3.8684115638023902,-0.014976062513952559,7.7218470650908273,7.7368231276047803,1,0,7.7368231276047794
Labour,CES0500000003,5,pre_employment_report,2023-10,Labour Equal-Weight Ensemble,short_memory,2023-11-02,2023-11-03,3.8407983513239472,2.473134984027503,77,48,1.7192258349287437,2.1215725163952035,5.5600241862526909,3.4384516698574874,1,0,3.4384516698574874
Labour,CES0500000003,5,pre_employment_report,2023-10,Labour Equal-Weight Ensemble,long_memory,2023-11-02,2023-11-03,3.8407983513239472,2.473134984027503,77,48,3.8771117722474386,-0.036313420923491435,7.7179101235713858,7.7542235444948773,1,0,7.7542235444948773
